X,municipality,district,region,latitude,longitude,ind_machine,ind_mining,ind_metals,russian_lang,forest,elev,dist_road,pop_density,dist_russia,yanukovych,rebel_violence,until_control
2612,Uzlissya,Bilovodskyi,Luhansk,49.16661,39.80811,0.290879464482318,0.392522129739728,0.0129915884969393,0.110488888888889,1,0.34402332361516,0.133372032509378,0.00727279666543333,0.0543762898736532,0.20129804423142,0,1650
2613,Vodyane Druhe,Kostiantynivskyi,Donetsk,48.33389,37.50067,0.109401948445439,0.316435929706801,0.0985176898335897,0.292488888888889,1,0.507288629737609,0.107131722684648,0.00718930628784554,0.631556951066078,0.676546093463159,0,111
2614,Berezivka,Kostiantynivskyi,Donetsk,48.34197,37.51344,0.202579105834233,0.282111003806169,0.120149974436176,0.301755555555556,0,0.481049562682216,0.122644915984915,0.00718930628784554,0.629541422338722,0.676546093463159,0,111
2615,Zelene Pole,Kostiantynivskyi,Donetsk,48.32878,37.57555,0.176793721973094,0.137817638266069,0.103325859491779,0.413266666666667,0,0.556851311953353,0.484849961935561,0.00913632953156159,0.599591491899175,0.676546093463159,0,111
2616,Lozuvatske,Krasnoarmiiskyi,Donetsk,48.27573,37.51227,0.0567948812964747,0.279453543812841,0.0690234442550458,0.248833333333333,1,0.612244897959184,0.45116642611888,0.0113776736698743,0.604479604250737,0.717762176416756,0,111
2617,Pisky,Iasynuvatskyi,Donetsk,48.06693,37.66642,0.203306868304978,0.17576979626129,0.110953161100609,0.417622222222222,1,0.553935860058309,0.00397642518066086,0.0151564741814022,0.462058735756908,0.782736217914638,1,111
2618,Vesele,Donetska,Donetsk,48.06111,37.71948,0.203398805761394,0.175849281170569,0.110996610944497,0.549344444444444,0,0.615160349854227,0.0920185182681491,0.546298831926464,0.436759659180344,0.580494503372253,0,111
2619,Lozivskyy,Donetska,Donetsk,48.01969,37.71143,0.204842900611987,0.178761667065541,0.111762795309241,0.604666666666667,1,0.661807580174927,0.0814625945977085,0.77039255206308,0.425655084095055,0.580494503372253,0,73
2620,Spartak,Iasynuvatskyi,Donetsk,48.07896,37.7635,0.204850254462279,0.17876808460080101,0.111794159932576,0.612522222222222,0,0.670553935860058,0.107257456537461,0.496964799976307,0.424945654820388,0.782736217914638,1,111
2621,Mineralne,Iasynuvatskyi,Donetsk,48.09969,37.82542,0.215242635700208,0.175576293080488,0.109665477014862,0.605844444444444,0,0.606413994169096,0.218829957344235,0.166195533903302,0.408778401992027,0.782736217914638,0,73
2622,Opytne,Iasynuvatskyi,Donetsk,48.09641,37.71959,0.203319509047401,0.175780724867583,0.110960059688651,0.5753,1,0.580174927113703,0.288480206305016,0.0622434005660744,0.449825285676038,0.782736217914638,1,111
2623,Vodyane,Iasynuvatskyi,Donetsk,48.09549,37.67141,0.203306868304978,0.17576979626129,0.110953161100609,0.4515,1,0.504373177842566,0.174318428629022,0.0151564741814022,0.470009165689815,0.782736217914638,1,111
2624,Syeverne,Iasynuvatskyi,Donetsk,48.12772,37.66377,0.444527380063785,0.0317907308135984,0.0430548958404017,0.464555555555555,0,0.521865889212828,0.335940204590805,0.0151564741814022,0.48510458293138,0.782736217914638,1,1650
2625,Lastochkyne,Iasynuvatskyi,Donetsk,48.14824,37.68145,0.447900998222344,0.0320319978121154,0.043381649118009,0.540844444444444,1,0.527696793002915,0.506081845362221,0.222058319088163,0.485461301236366,0.782736217914638,0,1650
2626,Petrivske,Iasynuvatskyi,Donetsk,48.19569,37.67847,0.446709853392431,0.0319468121377429,0.0432662802591203,0.467522222222222,0,0.623906705539359,0.457706880082116,0.0706203302567011,0.505285094700904,0.782736217914638,0,1650
2627,Berdychi,Iasynuvatskyi,Donetsk,48.193600000000004,37.64045,0.434425142554038,0.0310635194271317,0.042070017239093,0.4206,0,0.542274052478134,0.267743897283029,0.0151564741814022,0.519847038725767,0.782736217914638,0,1650
2628,Krasnohorivka,Iasynuvatskyi,Donetsk,48.2045,37.72491,0.448975395791927,0.0321088342128709,0.0434857103694058,0.5658,1,0.568513119533528,0.210923932857405,0.0654093250030783,0.490708229444959,0.782736217914638,1,111
2629,Novokalynove,Iasynuvatskyi,Donetsk,48.24135,37.68585,0.438898566260217,0.0313881816963687,0.0425432131850462,0.550666666666667,1,0.600583090379009,0.359887005053404,0.0151564741814022,0.520945101761719,0.782736217914638,1,111
2630,Hnativka,Kostiantynivskyi,Donetsk,48.32715,37.67707,0.0496323051737131,0.499207442247226,0.0427461476496115,0.3134,1,0.443148688046647,0.321064248120971,0.00840958781480609,0.56036428113819,0.676546093463159,0,111
2631,Sukha Balka,Iasynuvatskyi,Donetsk,48.31868,37.75941,0.0464760331381648,0.526056218264862,0.0398678360584048,0.1725,1,0.571428571428571,0.0509104612460783,0.0124454362498456,0.525955504224054,0.782736217914638,0,111
2632,Valentynivka,Iasynuvatskyi,Donetsk,48.30925,37.76402,0.0490324234268871,0.51039343842112,0.0420607458669742,0.235977777777778,1,0.545189504373178,0.115052923837958,0.0124454362498456,0.520205837748155,0.782736217914638,0,111
2633,Panteleymonivka,Iasynuvatskyi,Donetsk,48.29816,37.77163,0.0490324234268871,0.51039343842112,0.0420607458669742,0.3092,1,0.536443148688047,0.186569078638236,0.0124454362498456,0.512652442361683,0.782736217914638,0,111
2634,Novoselivka,Iasynuvatskyi,Donetsk,48.26797,37.84532,0.226927686775869,0.46129089537,0.0325165357127003,0.528677777777778,1,0.314868804664723,0.347504539162002,0.0486522770668885,0.473287610719653,0.782736217914638,1,111
2635,Yuryivka,Dzerzhynska,Donetsk,48.31314,37.82748,0.215937651804761,0.475700677973261,0.0318922001393964,0.363666666666667,0,0.408163265306122,0.136614453497555,0.244635722241797,0.49968314888896,0.929510595268589,0,111
2636,Haharina,Horlivska,Donetsk,48.33518,37.92955,0.19736411106187,0.433977533285805,0.112680398466252,0.738455555555556,0,0.612244897959184,0.0629664505979155,0.279419116541822,0.478027709193832,0.76463390200814,1,74
2637,Zalizna Balka,Horlivska,Donetsk,48.32009,37.92156,0.197645923781959,0.434597202122528,0.112841292812349,0.738455555555556,1,0.408163265306122,0.158201826082483,0.35381805555302,0.473117353217421,0.76463390200814,0,74
2638,Krasnyy Partyzan,Horlivska,Donetsk,48.25784,37.90711,0.199469899241878,0.438950712322894,0.113952173997778,0.661388888888889,0,0.440233236151603,0.277093078827618,0.276829122463026,0.448135837067321,0.76463390200814,0,111
2639,Stavky,Horlivska,Donetsk,48.24951,37.93917,0.199392653442604,0.438438029238286,0.113819080804345,0.658022222222222,1,0.565597667638484,0.249018145992155,0.334471374865333,0.434185526853954,0.76463390200814,1,74
2640,Troyitske,Iasynuvatskyi,Donetsk,48.25279,37.85329,0.218799435632135,0.481487023814614,0.031318141006456,0.503011111111111,1,0.379008746355685,0.236981735463293,0.0486522770668885,0.463759477131344,0.782736217914638,1,111
2641,Kamyanka,Iasynuvatskyi,Donetsk,48.17398,37.78629,0.409208046463326,0.0360013846686411,0.0441940074618255,0.649777777777778,0,0.597667638483965,0.00331474954764644,0.0151564741814022,0.4547512273894,0.782736217914638,1,111
2642,Kruta Balka,Iasynuvatskyi,Donetsk,48.14717,37.81938,0.454472926566999,0.0325019945194075,0.0423531860279579,0.608622222222222,1,0.63265306122449,0.152075090743126,0.0994157261507248,0.431099499472822,0.782736217914638,0,73
2643,Kashtanove,Iasynuvatska,Donetsk,48.12143,37.82845,0.454472926566999,0.0325019945194075,0.0423531860279579,0.639522222222222,1,0.717201166180758,0.195361194577862,0.166195533903302,0.416766458495369,0.590807612480393,1,73
2644,Vasylivka,Iasynuvatskyi,Donetsk,48.17061,37.85267,0.409192307692308,0.036,0.0441923076923077,0.5982,1,0.463556851311953,0.219353757088786,0.0151564741814022,0.428294503847123,0.782736217914638,0,73
2645,Shevchenko Pershe,Krasnoarmiiskyi,Donetsk,48.37091,37.40178,0.109468628319616,0.316561356058663,0.0974375714052554,0.2563,1,0.527696793002915,0.232482722111525,0.0110992353287424,0.686761517191446,0.717762176416756,0,111
2646,Toretske,Kostiantynivskyi,Donetsk,48.49804,37.36749,0.238884045335658,0.245389309905439,0.138622493461203,0.215555555555556,1,0.274052478134111,0.130033025833349,0.00859665947714088,0.750023170057806,0.676546093463159,0,111
2647,Nova Poltavka,Kostiantynivskyi,Donetsk,48.3649,37.48919,0.221993897502958,0.233887539697366,0.128712871287129,0.220488888888889,1,0.580174927113703,0.0912527210010146,0.00711699566214533,0.648372049401014,0.676546093463159,0,111
2648,Krasnyy Kut,Kostiantynivskyi,Donetsk,48.55697,37.40679,0.2438723812132,0.246747911817061,0.141517184718609,0.2528,0,0.209912536443149,0.216293681025347,0.194706438431552,0.758627534164428,0.676546093463159,0,1650
2649,Novopavlivka,Kostiantynivskyi,Donetsk,48.51819,37.41767,0.240140227870289,0.246612283422099,0.139351446099912,0.220844444444444,0,0.34402332361516,0.0146081125098445,0.00705529823346703,0.738420979430538,0.676546093463159,0,111
2650,Torske,Kostiantynivskyi,Donetsk,48.54716,37.41913,0.2438723812132,0.246747911817061,0.141517184718609,0.2528,0,0.309037900874636,0.11494244294214,0.0259863106905616,0.749842292693068,0.676546093463159,0,111
2651,Toretske,Kostiantynivskyi,Donetsk,48.56071,37.42498,0.2438723812132,0.246747911817061,0.141517184718609,0.169577777777778,1,0.201166180758017,0.15636170915674,0.0259863106905616,0.753298660937991,0.676546093463159,0,111
2652,Petrivka,Kostiantynivskyi,Donetsk,48.56522,37.45235,0.246215524987904,0.242137277942905,0.142876892237506,0.235777777777778,1,0.259475218658892,0.0971711574983686,0.0259863106905616,0.745008992335175,0.676546093463159,1,111
2653,Novoandriyivka,Slovianskyi,Donetsk,48.59921,37.34798,0.240091668913454,0.246562415745484,0.13932326772715,0.1207,1,0.364431486880467,0.360855088109753,0.0103980971376082,0.798669322412292,0.790980338334592,0,1650
2654,Hirnyak,Kramatorska,Donetsk,48.60147,37.477,0.246215524987904,0.242137277942905,0.142876892237506,0.277988888888889,1,0.160349854227405,0.149719540327779,0.403608982703148,0.750863340190376,0.464280461331748,0,111
2655,Donskyy,Kramatorska,Donetsk,48.61301,37.49047,0.246215524987904,0.242137277942905,0.142876892237506,0.302655555555556,0,0.160349854227405,0.134733043035848,0.403608982703148,0.750787335895741,0.464280461331748,0,111
2656,Starorayske,Kramatorska,Donetsk,48.6084,37.44582,0.246215524987904,0.242137277942905,0.142876892237506,0.246911111111111,1,0.279883381924198,0.353207165156565,0.251684038776074,0.765506894237475,0.464280461331748,0,1650
2657,Rohanske,Slovianskyi,Donetsk,48.64865,37.36318,0.2438723812132,0.246747911817061,0.141517184718609,0.2397,1,0.422740524781341,0.251524235009928,0.0128010504570626,0.812567943202921,0.790980338334592,0,1650
2658,Pryvillya,Slovianskyi,Donetsk,48.70981,37.38296,0.184461562005815,0.183900423404581,0.11059531704331,0.437666666666667,1,0.41399416909621,0.0242545808710276,0.121045532615202,0.77685401012501,0.790980338334592,0,1650
2659,Dmytrivka,Slovianskyi,Donetsk,48.75405,37.38665,0.205280095107303,0.0147990243302519,0.173099391231271,0.320066666666667,1,0.227405247813411,0.310597043800272,0.137221458490416,0.753938842653344,0.790980338334592,0,1650
2660,Oktyabrske,Slovianskyi,Donetsk,48.77045,37.33639,0.181562562763607,0.181010243020687,0.108857200241012,0.376322222222222,1,0.233236151603499,0.361100947492519,0.0128010504570626,0.760151084813948,0.790980338334592,1,1650
2661,Oleksandrivka,Slovianskyi,Donetsk,48.81679,37.38586,0.204780599517442,0.0147630147630148,0.172759988549462,0.291277777777778,1,0.206997084548105,0.021880133969376,0.0384133992789885,0.7233972950918,0.790980338334592,1,1650
2662,Torets,Slovianskyi,Donetsk,48.8655,37.49294,0.209444265981368,0.0228276582075169,0.170675393511083,0.2223,1,0.326530612244898,0.271056904200947,0.0128010504570626,0.670220702508009,0.790980338334592,1,1650
2663,Mazanivka,Slovianskyi,Donetsk,48.99279,37.35443,0.204774286887329,0.0222291735908815,0.166767678742497,0.200577777777778,1,0.448979591836735,0.348159418588167,0.0124060024464267,0.649989873779482,0.790980338334592,0,1650
2664,Hlyboka Makatykha,Slovianskyi,Donetsk,48.89737,37.54928,0.207485213538267,0.0289201432160307,0.175123138092695,0.263666666666667,1,0.428571428571429,0.278656944922195,0.0831460199937482,0.640042434821224,0.790980338334592,0,1650
2665,Myrne,Slovianska,Donetsk,48.85531,37.53919,0.213367556886472,0.0231620118560166,0.171627044755444,0.299988888888889,0,0.279883381924198,0.0917845298319762,0.0714158525265323,0.663952410961264,0.634132445796184,1,73
2666,Sobolivka,Slovianska,Donetsk,48.89205,37.58978,0.226257588898526,0.0316782307025152,0.189874241110147,0.412022222222222,1,0.405247813411079,0.157383494493922,0.322141771748252,0.633368774859867,0.634132445796184,0,73
2667,Seleznivka,Slovianskyi,Donetsk,48.86092,37.66453,0.227664448565507,0.0318752045380168,0.19094578378968,0.431788888888889,1,0.160349854227405,0.114949193526952,0.585234498120692,0.634451658345232,0.790980338334592,0,73
2668,Vysokoivanivka,Slovianska,Donetsk,48.85304,37.70942,0.223289752423341,0.0312627051548156,0.187383647529583,0.425933333333333,1,0.297376093294461,0.163716278911231,0.129814007977295,0.630836800268229,0.634132445796184,0,73
2669,Kalenyky,Krasnolymanskyi,Donetsk,48.843,37.9122,0.177211159990739,0.0443679092382496,0.119124797406807,0.102166666666667,1,0.279883381924198,0.468722804925627,0.00991003666571935,0.613186008234467,0.69637274041445,0,73
2670,Riznikivka,Krasnolymanskyi,Donetsk,48.83909,37.91364,0.177211159990739,0.0443679092382496,0.119124797406807,0.0918888888888889,1,0.332361516034985,0.483221112303441,0.00991003666571935,0.615288311921008,0.69637274041445,0,73
2671,Brusivka,Krasnolymanskyi,Donetsk,48.9099,37.78146,0.219003062979902,0.0306507783325641,0.183820752737801,0.252088888888889,1,0.177842565597668,0.596020039653301,0.0283451250278666,0.589071274068006,0.69637274041445,0,73
2672,Dibrova,Artemivskyi,Donetsk,48.76425,37.83259,0.204382345803141,0.0668099712235204,0.129112782997608,0.206633333333333,1,0.545189504373178,0.0764475362185259,0.0129354776828032,0.66356843357635,0.848977184019286,0,73
2673,Fedorivka Druha,Artemivskyi,Donetsk,48.76106,37.8489,0.194372494056701,0.0536493630912252,0.130291310364404,0.206633333333333,1,0.466472303206997,0.109196272698771,0.0136181247909373,0.663831370123187,0.848977184019286,0,73
2674,Nykonorivka,Slovianskyi,Donetsk,48.76913,37.73633,0.225076017338423,0.0315067606909491,0.188760216514632,0.397777777777778,0,0.463556851311953,0.207236208887439,0.0348503507841487,0.672332638485442,0.790980338334592,0,73
2675,Vasylivska Pustosh,Kramatorska,Donetsk,48.75928,37.69727,0.232257489300999,0.025320970042796,0.187789764621969,0.494911111111111,1,0.399416909620991,0.374841787888677,0.110541887494698,0.683513837412395,0.464280461331748,0,73
2676,Novoselivka,Kramatorska,Donetsk,48.67561,37.61253,0.227700818360536,0.0164815068806291,0.190737438851552,0.437655555555556,1,0.262390670553936,0.147123643381359,0.238959815535948,0.736587434988941,0.464280461331748,1,73
2677,Ashurkove,Kramatorska,Donetsk,48.66654,37.64457,0.227700818360536,0.0164815068806291,0.190737438851552,0.3881,1,0.291545189504373,0.108779337934745,0.0641767678565669,0.722169677730746,0.464280461331748,0,73
2678,Semenivka,Kramatorska,Donetsk,48.66574,37.65442,0.227700818360536,0.0164815068806291,0.190737438851552,0.330944444444444,1,0.282798833819242,0.0854608270085659,0.0641767678565669,0.718713523430307,0.464280461331748,0,73
2679,Vasyutynske,Slovianskyi,Donetsk,48.71386,37.72694,0.224533489588028,0.0162489858469305,0.188159199495177,0.304711111111111,0,0.41399416909621,0.430654314943498,0.0168122470201781,0.703861487671382,0.790980338334592,0,73
2680,Pershomaryivka,Slovianskyi,Donetsk,48.73168,37.69763,0.225265157511477,0.0163052081684344,0.188810239942106,0.331333333333333,0,0.373177842565598,0.419276173661598,0.196636686896938,0.698432719710663,0.790980338334592,0,73
2681,Tykhonivka,Slovianskyi,Donetsk,48.71728,37.77993,0.21333945173776,0.0296476597103069,0.210386656557998,0.210955555555556,1,0.565597667638484,0.368734903554758,0.0128010504570626,0.695213200915089,0.790980338334592,0,73
2682,Holubivka,Artemivskyi,Donetsk,48.71136,37.84664,0.199374770136079,0.0436557557925708,0.122103714600956,0.219277777777778,1,0.451895043731778,0.166950598235671,0.0136756582394491,0.6876096123042,0.848977184019286,0,73
2683,Novomarkove,Artemivskyi,Donetsk,48.67134,37.82358,0.201352003862868,0.0440886973962783,0.123314638041823,0.218988888888889,1,0.606413994169096,0.435663054514847,0.0124366241426274,0.673054396583891,0.848977184019286,0,73
2684,Kalinina,Artemivskyi,Donetsk,48.61103,37.85991,0.208363762155514,0.0456240150670715,0.127416689087904,0.188555555555556,1,0.606413994169096,0.133102655136989,0.157962482207483,0.633428564987519,0.848977184019286,1,73
2685,Podilske,Kostiantynivskyi,Donetsk,48.57012,37.77028,0.0309465832382948,0.591899639367506,0.0851339271953888,0.186255555555556,1,0.335276967930029,0.209451822243286,0.00706583853112161,0.638015024624924,0.676546093463159,0,73
2686,Chervone,Kostiantynivskyi,Donetsk,48.5572,37.78363,0.0312899305014492,0.598466668744351,0.0859226478012902,0.209733333333333,1,0.486880466472303,0.137895905882986,0.00706583853112161,0.627855901227364,0.676546093463159,1,73
2687,Levanivskoho,n.a. ( 394),Donetsk,48.57079,37.82087,0.207994475985883,0.0455347552554856,0.12716740831671,0.294644444444444,1,0.568513119533528,0.146176023482161,0.375495031077698,0.623790651958137,0.674181736818731,0,73
2688,Pivdennyy,n.a. ( 394),Donetsk,48.55535,37.81614,0.114621861234504,0.378510491980001,0.0795494675018122,0.329222222222222,1,0.574344023323615,0.0606085927828996,0.375495031077698,0.617558306309221,0.674181736818731,0,73
2689,Pivnichnyy,n.a. ( 394),Donetsk,48.59489,37.80998,0.205565665756749,0.0450030330603579,0.125872004852897,0.202166666666667,0,0.714285714285714,0.0475134912389042,0.201127072395893,0.638654555376176,0.674181736818731,0,73
2690,Dubovo-Vasylivka,Artemivskyi,Donetsk,48.64813,37.92428,0.228959795224855,0.0523853656383777,0.0672580431616576,0.212322222222222,0,0.446064139941691,0.269895705574914,0.0136756582394491,0.637141231417936,0.848977184019286,0,73
2691,Stinky,Kostiantynivskyi,Donetsk,48.57889,37.73868,0.0308689375556716,0.589827072518967,0.0848665417575329,0.2416,1,0.338192419825073,0.182093874205189,0.00705529823346703,0.651722646333288,0.676546093463159,0,73
2692,Molocharka,Kostiantynivskyi,Donetsk,48.55827,37.70976,0.211970645100933,0.0149892933618844,0.210848007317935,0.305666666666667,0,0.332361516034985,0.329228624470397,0.00705529823346703,0.650945099303986,0.676546093463159,0,73
2693,Novodmytrivka,Kostiantynivskyi,Donetsk,48.54676,37.7311,0.0305855209827274,0.597929787366714,0.0859886512439983,0.250711111111111,1,0.475218658892128,0.206076327188011,0.00705529823346703,0.638843080164945,0.676546093463159,0,73
